ItemID,DataID,N_RivID,N_SiteID,samID,Continent,Country,RefID,RiverName,Primer,Year,Month,Lon,Lat,SR
I035,D014,NR066,S050,I035_S050,Europe,Switzerland,Ref014,Thur River,COI313,2016,6,9.1208296,47.2458,NA
I035,D014,NR066,S051,I035_S051,Europe,Switzerland,Ref014,Thur River,COI313,2016,6,9.1385603,47.2164001,NA
I035,D014,NR066,S052,I035_S052,Europe,Switzerland,Ref014,Thur River,COI313,2016,6,9.2875004,47.2438011,NA
I035,D014,NR066,S053,I035_S053,Europe,Switzerland,Ref014,Thur River,COI313,2016,6,9.23207,47.2430992,NA
I035,D014,NR066,S054,I035_S054,Europe,Switzerland,Ref014,Thur River,COI313,2016,6,9.3113098,47.2139015,NA
I035,D014,NR066,S055,I035_S055,Europe,Switzerland,Ref014,Thur River,COI313,2016,6,9.2104197,47.2187996,NA
I035,D014,NR066,S056,I035_S056,Europe,Switzerland,Ref014,Thur River,COI313,2016,6,9.1890297,47.1924019,NA
I035,D014,NR066,S057,I035_S057,Europe,Switzerland,Ref014,Thur River,COI313,2016,6,9.2361403,47.1735001,NA
I035,D014,NR066,S058,I035_S058,Europe,Switzerland,Ref014,Thur River,COI313,2016,6,9.34583,47.1917,NA
I035,D014,NR066,S059,I035_S059,Europe,Switzerland,Ref014,Thur River,COI313,2016,6,9.2604198,47.1853981,NA
I035,D014,NR066,S060,I035_S060,Europe,Switzerland,Ref014,Thur River,COI313,2016,6,9.3270798,47.1875,NA
I035,D014,NR066,S061,I035_S061,Europe,Switzerland,Ref014,Thur River,COI313,2016,6,9.2333298,47.3333015,NA
I140,D049,NR067,S001,I140_S001,Europe,Italy,CD06,Fosso del Tempio,Tele02,2019,9,14.44451,37.28849,2
I140,D049,NR067,S010,I140_S010,Europe,Italy,CD06,Fosso del Tempio,Tele02,2019,9,14.40994,37.29512,0
I140,D049,NR067,S004,I140_S004,Europe,Italy,CD06,Fosso del Tempio,Tele02,2019,9,14.39255,37.37255,0
I140,D049,NR067,S005,I140_S005,Europe,Italy,CD06,Fosso del Tempio,Tele02,2019,9,14.41307,37.34802,1
I140,D049,NR067,S011,I140_S011,Europe,Italy,CD06,Fosso del Tempio,Tele02,2019,9,14.3781,37.33335,0
I140,D049,NR067,S002,I140_S002,Europe,Italy,CD06,Fosso del Tempio,Tele02,2019,9,14.38684,37.33823,1
I140,D049,NR067,S003,I140_S003,Europe,Italy,CD06,Fosso del Tempio,Tele02,2019,9,14.39355,37.34092,1
I140,D049,NR067,S007,I140_S007,Europe,Italy,CD06,Fosso del Tempio,Tele02,2019,9,14.38059,37.33681,0
I140,D049,NR067,S009,I140_S009,Europe,Italy,CD06,Fosso del Tempio,Tele02,2019,9,14.42867,37.30483,1
I140,D049,NR067,S013,I140_S013,Europe,Italy,CD06,Fosso del Tempio,Tele02,2019,9,14.39561,37.31696,1
I141,D049,NR067,S001,I141_S001,Europe,Italy,CD06,Fosso del Tempio,Tele02,2020,1,14.44451,37.28849,3
I141,D049,NR067,S006,I141_S006,Europe,Italy,CD06,Fosso del Tempio,Tele02,2020,1,14.39551,37.31723,0
I141,D049,NR067,S010,I141_S010,Europe,Italy,CD06,Fosso del Tempio,Tele02,2020,1,14.40994,37.29512,0
I141,D049,NR067,S013,I141_S013,Europe,Italy,CD06,Fosso del Tempio,Tele02,2020,1,14.39561,37.31696,1
I141,D049,NR067,S011,I141_S011,Europe,Italy,CD06,Fosso del Tempio,Tele02,2020,1,14.3781,37.33335,0
I141,D049,NR067,S005,I141_S005,Europe,Italy,CD06,Fosso del Tempio,Tele02,2020,1,14.41307,37.34802,1
I141,D049,NR067,S007,I141_S007,Europe,Italy,CD06,Fosso del Tempio,Tele02,2020,1,14.38059,37.33681,0
I141,D049,NR067,S004,I141_S004,Europe,Italy,CD06,Fosso del Tempio,Tele02,2020,1,14.39255,37.37255,0
I141,D049,NR067,S008,I141_S008,Europe,Italy,CD06,Fosso del Tempio,Tele02,2020,1,14.44201,37.32996,0
I141,D049,NR067,S009,I141_S009,Europe,Italy,CD06,Fosso del Tempio,Tele02,2020,1,14.42867,37.30483,1
I141,D049,NR067,S012,I141_S012,Europe,Italy,CD06,Fosso del Tempio,Tele02,2020,1,14.37735,37.33998,0
I148,D051,NR068,S001,I148_S001,Europe,Germany,CD09,Lippe River,Tele02,2020,9,7.35316,51.683844,21
I148,D051,NR068,S002,I148_S002,Europe,Germany,CD09,Lippe River,Tele02,2020,9,7.339386,51.687472,30
I148,D051,NR068,S003,I148_S003,Europe,Germany,CD09,Lippe River,Tele02,2020,9,7.341599,51.699675,21
I148,D051,NR068,S004,I148_S004,Europe,Germany,CD09,Lippe River,Tele02,2020,9,7.331126,51.696587,33
I148,D051,NR068,S005,I148_S005,Europe,Germany,CD09,Lippe River,Tele02,2020,9,7.317724,51.701863,28
I148,D051,NR068,S006,I148_S006,Europe,Germany,CD09,Lippe River,Tele02,2020,9,6.632759,51.643927,34
I148,D051,NR068,S007,I148_S007,Europe,Germany,CD09,Lippe River,Tele02,2020,9,6.628717,51.642198,28
I148,D051,NR068,S008,I148_S008,Europe,Germany,CD09,Lippe River,Tele02,2020,9,6.616242,51.643237,19
I148,D051,NR068,S009,I148_S009,Europe,Germany,CD09,Lippe River,Tele02,2020,9,6.61151,51.646545,18
I148,D051,NR068,S010,I148_S010,Europe,Germany,CD09,Lippe River,Tele02,2020,9,6.626973,51.640894,14
I149,D051,NR068,S001,I149_S001,Europe,Germany,CD09,Lippe River,Tele02,2021,3,7.35316,51.683844,37
I149,D051,NR068,S002,I149_S002,Europe,Germany,CD09,Lippe River,Tele02,2021,3,7.339386,51.687472,42
I149,D051,NR068,S003,I149_S003,Europe,Germany,CD09,Lippe River,Tele02,2021,3,7.341599,51.699675,34
I149,D051,NR068,S004,I149_S004,Europe,Germany,CD09,Lippe River,Tele02,2021,3,7.331126,51.696587,36
I149,D051,NR068,S005,I149_S005,Europe,Germany,CD09,Lippe River,Tele02,2021,3,7.317724,51.701863,37
I149,D051,NR068,S006,I149_S006,Europe,Germany,CD09,Lippe River,Tele02,2021,3,6.632759,51.643927,40
I149,D051,NR068,S007,I149_S007,Europe,Germany,CD09,Lippe River,Tele02,2021,3,6.628717,51.642198,27
I149,D051,NR068,S008,I149_S008,Europe,Germany,CD09,Lippe River,Tele02,2021,3,6.616242,51.643237,33
I149,D051,NR068,S009,I149_S009,Europe,Germany,CD09,Lippe River,Tele02,2021,3,6.61151,51.646545,36
I149,D051,NR068,S010,I149_S010,Europe,Germany,CD09,Lippe River,Tele02,2021,3,6.626973,51.640894,18
I150,D052,NR069,S001,I150_S001,Europe,Switzerland,CD13,Rhone River,MiFish,2019,9,7.95303083,46.30934879,18
I150,D052,NR069,S002,I150_S002,Europe,Switzerland,CD13,Rhone River,MiFish,2019,9,7.88017966,46.28365823,18
I150,D052,NR069,S003,I150_S003,Europe,Switzerland,CD13,Rhone River,MiFish,2019,9,7.351819488,46.21751027,28
I150,D052,NR069,S004,I150_S004,Europe,Switzerland,CD13,Rhone River,MiFish,2019,9,7.058713891,46.09106182,28
I150,D052,NR069,S005,I150_S005,Europe,Switzerland,CD13,Rhone River,MiFish,2019,9,6.552558888,46.53426247,28
I150,D052,NR069,S006,I150_S006,Europe,Switzerland,CD13,Rhone River,MiFish,2019,9,6.269322331,46.40598798,19
I150,D052,NR069,S007,I150_S007,Europe,Switzerland,CD13,Rhone River,MiFish,2019,9,6.478314692,46.49346312,21
I150,D052,NR069,S008,I150_S008,Europe,Switzerland,CD13,Rhone River,MiFish,2019,9,6.406294774,46.47357811,18
I150,D052,NR069,S009,I150_S009,Europe,Switzerland,CD13,Rhone River,MiFish,2019,9,6.836647088,46.46127974,16
I150,D052,NR069,S010,I150_S010,Europe,Switzerland,CD13,Rhone River,MiFish,2019,9,6.933300484,46.32507886,18
I150,D052,NR069,S011,I150_S011,Europe,Switzerland,CD13,Rhone River,MiFish,2019,9,6.433165412,46.57479452,26
I150,D052,NR069,S012,I150_S012,Europe,Switzerland,CD13,Rhone River,MiFish,2019,9,7.400484964,46.24772683,17
I151,D052,NR070,S001,I151_S001,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.617931469,47.55725754,25
I151,D052,NR070,S002,I151_S002,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.563227711,47.17885886,23
I151,D052,NR070,S003,I151_S003,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.517682873,47.13883602,32
I151,D052,NR070,S004,I151_S004,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.541223316,47.40784375,28
I151,D052,NR070,S005,I151_S005,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.26096555,46.91052538,18
I151,D052,NR070,S006,I151_S006,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.285281392,47.06427252,32
I151,D052,NR070,S007,I151_S007,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,6.631926065,46.77575806,19
I151,D052,NR070,S008,I151_S008,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,6.995012857,46.87777994,28
I151,D052,NR070,S009,I151_S009,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,9.43952311,47.49710997,17
I151,D052,NR070,S010,I151_S010,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,9.368866128,47.45892265,24
I151,D052,NR070,S011,I151_S011,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,9.194751102,47.470298,20
I151,D052,NR070,S012,I151_S012,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,9.085101168,47.39334796,20
I151,D052,NR070,S013,I151_S013,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,9.154335444,47.44431184,25
I151,D052,NR070,S014,I151_S014,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.893913792,47.30739021,24
I151,D052,NR070,S015,I151_S015,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.088319864,47.37126655,18
I151,D052,NR070,S016,I151_S016,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.186345982,47.40963859,28
I151,D052,NR070,S017,I151_S017,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.266274392,47.56432899,22
I151,D052,NR070,S018,I151_S018,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.989815064,47.53932307,22
I151,D052,NR070,S019,I151_S019,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.083479087,47.37716711,24
I151,D052,NR070,S020,I151_S020,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.489509857,47.39889703,25
I151,D052,NR070,S021,I151_S021,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.580656107,47.52994318,13
I151,D052,NR070,S022,I151_S022,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.525628246,47.36731399,25
I151,D052,NR070,S023,I151_S023,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.476905427,47.57262699,21
I151,D052,NR070,S024,I151_S024,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.645833616,47.37949609,24
I151,D052,NR070,S025,I151_S025,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.720534427,47.31099983,26
I151,D052,NR070,S026,I151_S026,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.695254716,47.34846549,24
I151,D052,NR070,S027,I151_S027,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.403417575,47.41524482,22
I151,D052,NR070,S028,I151_S028,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.836229912,47.2393528,25
I151,D052,NR070,S029,I151_S029,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.386747751,47.44953579,27
I151,D052,NR070,S030,I151_S030,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.676146089,47.60012031,26
I151,D052,NR070,S031,I151_S031,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.077424306,46.65940796,24
I151,D052,NR070,S032,I151_S032,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.619667784,46.85114763,29
I151,D052,NR070,S033,I151_S033,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.485305469,46.92071486,22
I151,D052,NR070,S034,I151_S034,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.351643118,46.88808243,21
I151,D052,NR070,S035,I151_S035,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.816399503,47.24637135,29
I151,D052,NR070,S036,I151_S036,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.815183128,47.44218992,27
I151,D052,NR070,S037,I151_S037,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.716849319,47.53476733,34
I151,D052,NR070,S038,I151_S038,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.353592258,47.36738242,24
I151,D052,NR070,S039,I151_S039,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.431492177,47.34820235,26
I151,D052,NR070,S040,I151_S040,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.894011086,47.56970613,24
I151,D052,NR070,S041,I151_S041,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.930103165,47.52022258,22
I151,D052,NR070,S042,I151_S042,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,9.055608641,47.59750146,22
I151,D052,NR070,S043,I151_S043,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.386490074,46.96362037,23
I151,D052,NR070,S044,I151_S044,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.422452786,47.22111387,22
I151,D052,NR070,S045,I151_S045,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.501913283,47.18066556,28
I151,D052,NR070,S046,I151_S046,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.169431546,47.4081187,37
I151,D052,NR070,S047,I151_S047,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,6.840036148,46.94906323,24
I151,D052,NR070,S048,I151_S048,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.408861436,47.39509465,28
I151,D052,NR070,S049,I151_S049,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.888567453,47.34620458,21
I151,D052,NR070,S050,I151_S050,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,9.988763779,46.61262034,27
I151,D052,NR070,S051,I151_S051,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.659600531,46.68307874,21
I151,D052,NR070,S052,I151_S052,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.283903295,47.06704428,31
I151,D052,NR070,S053,I151_S053,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.237791769,47.13342336,29
I151,D052,NR070,S054,I151_S054,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,9.610506962,46.97380653,21
I151,D052,NR070,S055,I151_S055,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.59910496,47.00088797,28
I151,D052,NR070,S056,I151_S056,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.627766843,46.87186736,22
I151,D052,NR070,S057,I151_S057,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.253385036,46.97806982,22
I151,D052,NR070,S058,I151_S058,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.930377042,47.29636622,23
I151,D052,NR070,S059,I151_S059,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.750103304,46.94872772,18
I151,D052,NR070,S060,I151_S060,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,6.906438668,47.01386123,18
I151,D052,NR070,S061,I151_S061,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,6.72358017,46.77702662,21
I151,D052,NR070,S062,I151_S062,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,6.558194519,46.70525043,22
I151,D052,NR070,S063,I151_S063,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.602040352,46.66708238,19
I151,D052,NR070,S064,I151_S064,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.390868038,47.31456237,26
I151,D052,NR070,S065,I151_S065,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,9.326516915,47.39970377,21
I151,D052,NR070,S066,I151_S066,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.326496372,47.38608844,31
I151,D052,NR070,S067,I151_S067,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,7.871733544,47.5419376,29
I151,D052,NR070,S068,I151_S068,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,6.817915144,46.80611375,20
I151,D052,NR070,S069,I151_S069,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,9.621415898,47.38819987,31
I151,D052,NR070,S070,I151_S070,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.435399205,47.66477733,22
I151,D052,NR070,S071,I151_S071,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.523467926,47.76535084,21
I151,D052,NR070,S072,I151_S072,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,9.353853104,47.55038818,22
I151,D052,NR070,S073,I151_S073,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,6.720406236,46.78035309,19
I151,D052,NR070,S074,I151_S074,Europe,Switzerland,CD13,Rhein River,MiFish,2019,9,8.280987547,47.17142116,26
I152,D052,NR071,S001,I152_S001,Europe,Switzerland,CD13,Po River,MiFish,2019,9,8.773374085,46.16824572,26
I152,D052,NR071,S002,I152_S002,Europe,Switzerland,CD13,Po River,MiFish,2019,9,9.050281756,46.22140655,17
I152,D052,NR071,S003,I152_S003,Europe,Switzerland,CD13,Po River,MiFish,2019,9,8.644663056,46.35915496,22
I152,D052,NR071,S004,I152_S004,Europe,Switzerland,CD13,Po River,MiFish,2019,9,8.911689138,46.00303915,25
I153,D052,NR072,S001,I153_S001,Europe,Switzerland,CD13,Inn River,MiFish,2019,9,7.012410982,47.50141123,23
I153,D052,NR072,S002,I153_S002,Europe,Switzerland,CD13,Inn River,MiFish,2019,9,7.068968434,47.34482798,24
I030,D012,NR073,S001,I030_S001,North_America,US,Ref012,Deschutes River,A12S,2017,10,-121.4217,45.2653,NA
I030,D012,NR073,S002,I030_S002,North_America,US,Ref012,Deschutes River,A12S,2017,10,-121.6733,44.5061,NA
I030,D012,NR073,S003,I030_S003,North_America,US,Ref012,Willamette River,A12S,2017,10,-121.8685,45.0139,NA
I030,D012,NR073,S004,I030_S004,North_America,US,Ref012,Willamette River,A12S,2017,10,-122.0748,44.7816,NA
I030,D012,NR073,S005,I030_S005,North_America,US,Ref012,Willamette River,A12S,2017,10,-122.3703,44.3059,NA
I030,D012,NR073,S006,I030_S006,North_America,US,Ref012,Willamette River,A12S,2017,10,-122.309,44.029,NA
I030,D012,NR073,S007,I030_S007,North_America,US,Ref012,Willamette River,A12S,2017,10,-122.281,43.6304,NA
I031,D012,NR074,S001,I031_S001,North_America,US,Ref012,Umpqua River,A12S,2017,10,-123.4628,43.4961,NA
I031,D012,NR074,S002,I031_S002,North_America,US,Ref012,Umpqua River,A12S,2017,10,-122.2653,43.2368,NA
I031,D012,NR074,S003,I031_S003,North_America,US,Ref012,Umpqua River,A12S,2017,10,-123.0494,42.9149,NA
I027,D012,NR075,S001,I027_S001,North_America,US,Ref012,Coastal,A12S,2017,10,-123.642,45.2592,NA
I028,D012,NR076,S001,I028_S001,North_America,US,Ref012,Coastal,A12S,2017,10,-124.0311,44.3777,NA
I029,D012,NR077,S001,I029_S001,North_America,US,Ref012,Coastal,A12S,2017,10,-123.9708,43.1052,NA
I032,D012,NR078,S001,I032_S001,North_America,US,Ref012,Rogue River,A12S,2017,10,-122.4423,42.8437,NA
I032,D012,NR078,S002,I032_S002,North_America,US,Ref012,Rogue River,A12S,2017,10,-124.0625,42.6202,NA
I032,D012,NR078,S003,I032_S003,North_America,US,Ref012,Klamath River,A12S,2017,10,-123.4612,41.8761,NA
I038,D016,NR079,S001,I038_S001,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-81.9904,38.096109,NA
I038,D016,NR079,S002,I038_S002,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-81.701731,37.940426,NA
I038,D016,NR079,S003,I038_S003,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-81.709216,37.940879,NA
I038,D016,NR079,S004,I038_S004,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-81.6925,38.12379,NA
I038,D016,NR079,S005,I038_S005,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-82.04093,38.135958,NA
I038,D016,NR079,S006,I038_S006,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-81.85926,37.46713,NA
I038,D016,NR079,S007,I038_S007,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-81.78611,37.5506,NA
I038,D016,NR079,S008,I038_S008,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-81.88258,37.45198,NA
I038,D016,NR079,S009,I038_S009,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-81.9146,37.50047,NA
I038,D016,NR079,S010,I038_S010,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-81.98885,38.095698,NA
I038,D016,NR079,S011,I038_S011,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-81.634249,37.870456,NA
I038,D016,NR079,S012,I038_S012,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-81.95258,38.076435,NA
I038,D016,NR079,S013,I038_S013,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-82.042329,38.168048,NA
I038,D016,NR079,S014,I038_S014,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-81.724334,38.151866,NA
I038,D016,NR079,S015,I038_S015,North_America,US,Ref017,Central Appalachia,MiFish,2018,3,-81.833405,38.05699,NA
I050,D025,NR080,S001,I050_S001,North_America,USA,CD27,Salinas River,COI313,2019,5,-121.48767,36.23549,4
I050,D025,NR080,S002,I050_S002,North_America,USA,CD27,Salinas River,COI313,2019,5,-121.4688849,36.11980689,2
I050,D025,NR080,S003,I050_S003,North_America,USA,CD27,Salinas River,COI313,2019,5,-121.175661,36.496887,0
I050,D025,NR080,S004,I050_S004,North_America,USA,CD27,Salinas River,COI313,2019,5,-121.391406,36.00339,1
I050,D025,NR080,S005,I050_S005,North_America,USA,CD27,Salinas River,COI313,2019,5,-121.346868,36.069947,5
I135,D047,NR081,S001,I135_S001,North_America,US,CD04,Brazos River,Riaz01,2021,3,-96.69445,30.86499,17
I135,D047,NR081,S002,I135_S002,North_America,US,CD04,Cowhouse Creek,Riaz01,2021,3,-97.83769,31.24777,25
I135,D047,NR081,S003,I135_S003,North_America,US,CD04,Leon River,Riaz01,2021,3,-97.39449,30.99395,20
I135,D047,NR081,S004,I135_S004,North_America,US,CD04,Leon River,Riaz01,2021,3,-97.68092,31.37627,8
I135,D047,NR081,S005,I135_S005,North_America,US,CD04,Leon River,Riaz01,2021,3,-97.6825,31.37681,4
I135,D047,NR081,S006,I135_S006,North_America,US,CD04,Little River,Riaz01,2021,3,-96.94724,30.83565,23
I135,D047,NR081,S007,I135_S007,North_America,US,CD04,Little River,Riaz01,2021,3,-97.04877,30.77418,21
I135,D047,NR081,S008,I135_S008,North_America,US,CD04,Little River,Riaz01,2021,3,-97.11428,30.79221,6
I135,D047,NR081,S009,I135_S009,North_America,US,CD04,Little River,Riaz01,2021,3,-97.14165,30.82195,18
I135,D047,NR081,S010,I135_S010,North_America,US,CD04,Little River,Riaz01,2021,3,-97.19579,30.84779,19
I135,D047,NR081,S011,I135_S011,North_America,US,CD04,Little River,Riaz01,2021,3,-97.24854,30.86912,15
I135,D047,NR081,S012,I135_S012,North_America,US,CD04,Little River,Riaz01,2021,3,-97.31949,30.89568,20
I135,D047,NR081,S013,I135_S013,North_America,US,CD04,Lampassas River,Riaz01,2021,3,-97.44467,30.98994,13
I135,D047,NR081,S014,I135_S014,North_America,US,CD04,Lampassas River,Riaz01,2021,3,-97.48864,30.99936,13
I146,D050,NR082,S013,I146_S013,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.15273,46.71003,10
I142,D050,NR082,S154,I142_S154,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.14932,46.71064,14
I142,D050,NR082,S143,I142_S143,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.14982,46.71173,9
I142,D050,NR082,S142,I142_S142,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.13266,46.74238,9
I142,D050,NR082,S145,I142_S145,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.12104,46.74934,14
I146,D050,NR082,S017,I146_S017,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.20508,46.6675,14
I142,D050,NR082,S017,I142_S017,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.20571,46.66795,12
I146,D050,NR082,S005,I146_S005,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.09898,46.76592,6
I142,D050,NR082,S147,I142_S147,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.19622,46.68714,8
I142,D050,NR082,S159,I142_S159,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.09618,46.76997,6
I142,D050,NR082,S157,I142_S157,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.20003,46.70288,3
I146,D050,NR082,S012,I146_S012,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.19812,46.70272,10
I142,D050,NR082,S153,I142_S153,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.0889,46.74202,14
I146,D050,NR082,S001,I146_S001,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.09208,46.74497,9
I146,D050,NR082,S008,I146_S008,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.09137,46.75,9
I146,D050,NR082,S009,I146_S009,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.09119,46.75379,12
I146,D050,NR082,S018,I146_S018,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.08671,46.76202,8
I142,D050,NR082,S149,I142_S149,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.08626,46.75802,17
I146,D050,NR082,S002,I146_S002,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.08004,46.73705,11
I146,D050,NR082,S004,I146_S004,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.07368,46.73413,7
I142,D050,NR082,S156,I142_S156,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.07473,46.7422,9
I146,D050,NR082,S006,I146_S006,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.06682,46.72938,10
I146,D050,NR082,S016,I146_S016,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.06862,46.7421,5
I146,D050,NR082,S011,I146_S011,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.06889,46.74575,9
I142,D050,NR082,S146,I142_S146,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.05753,46.73046,14
I146,D050,NR082,S015,I146_S015,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.05157,46.71692,9
I142,D050,NR082,S141,I142_S141,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.05173,46.7178,9
I142,D050,NR082,S158,I142_S158,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.19575,46.71076,22
I146,D050,NR082,S007,I146_S007,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.02403,46.69878,3
I146,D050,NR082,S020,I146_S020,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.02567,46.6997,9
I142,D050,NR082,S148,I142_S148,North_America,US,CD07,St. Louis River,Ac16S,2018,10,-92.01182,46.6837,7
I146,D050,NR082,S014,I146_S014,North_America,US,CD07,St. Louis River,Ac16S,2018,8,-92.01192,46.68672,12
