DataID,N_RivID,N_SiteID,ItemID,Continent,Primer,BarcodeRegion,ReferDB,Lon,Lat,Note
D015,NR062,S007,I037,Asia,MiFish,12S,Custom_db,99.9991989,15.9556999,V2
D015,NR062,S008,I037,Asia,MiFish,12S,Custom_db,100.0719986,15.8472996,V2
D015,NR062,S009,I037,Asia,MiFish,12S,Custom_db,99.6496964,19.3304005,V2
D015,NR062,S010,I037,Asia,MiFish,12S,Custom_db,99.6377029,19.1375999,V2
D015,NR062,S011,I037,Asia,MiFish,12S,Custom_db,99.6496964,18.7880993,V2
D015,NR062,S012,I037,Asia,MiFish,12S,Custom_db,99.553299,18.6555004,V2
D015,NR062,S013,I037,Asia,MiFish,12S,Custom_db,99.6496964,18.4867992,V2
D015,NR062,S014,I037,Asia,MiFish,12S,Custom_db,99.3965988,18.1613007,V2
D015,NR062,S015,I037,Asia,MiFish,12S,Custom_db,99.2398987,17.6068993,V2
D015,NR062,S016,I037,Asia,MiFish,12S,Custom_db,99.1194,17.2695007,V2
D015,NR062,S017,I037,Asia,MiFish,12S,Custom_db,100.3010025,19.1014004,V2
D015,NR062,S018,I037,Asia,MiFish,12S,Custom_db,100.276001,18.8845005,V2
D015,NR062,S019,I037,Asia,MiFish,12S,Custom_db,100.1800003,18.4867992,V2
D015,NR062,S020,I037,Asia,MiFish,12S,Custom_db,100.1320038,18.1371994,V2
D015,NR062,S021,I037,Asia,MiFish,12S,Custom_db,99.7823029,17.5105,V2
D015,NR062,S022,I037,Asia,MiFish,12S,Custom_db,99.8063965,17.0042992,V2
D015,NR062,S023,I037,Asia,MiFish,12S,Custom_db,100.2160034,16.6427002,V2
D015,NR062,S024,I037,Asia,MiFish,12S,Custom_db,100.2639999,16.3293991,V2
D015,NR062,S025,I037,Asia,MiFish,12S,Custom_db,100.8190002,19.1495991,V2
D015,NR062,S026,I037,Asia,MiFish,12S,Custom_db,100.7590027,18.5590992,V2
D015,NR062,S027,I037,Asia,MiFish,12S,Custom_db,100.8909988,18.3059998,V2
D015,NR062,S028,I037,Asia,MiFish,12S,Custom_db,100.5419998,17.7033005,V2
D015,NR062,S029,I037,Asia,MiFish,12S,Custom_db,100.1320038,17.6068993,V2
D015,NR062,S030,I037,Asia,MiFish,12S,Custom_db,100.2399979,16.8476009,V2
D015,NR062,S031,I037,Asia,MiFish,12S,Custom_db,100.4329987,16.3414001,V2
D015,NR062,S032,I037,Asia,MiFish,12S,Custom_db,100.276001,15.8955002,V2
D015,NR062,S033,I037,Asia,MiFish,12S,Custom_db,100.1679993,15.7146997,V2
D015,NR062,S034,I037,Asia,MiFish,12S,Custom_db,100.1200027,15.5579996,V2
D015,NR062,S035,I037,Asia,MiFish,12S,Custom_db,100.0839996,15.276,V2
D015,NR062,S036,I037,Asia,MiFish,12S,Custom_db,100.3970032,14.9385004,V2
D015,NR062,S037,I037,Asia,MiFish,12S,Custom_db,100.4449997,14.6131001,V2
D015,NR062,S038,I037,Asia,MiFish,12S,Custom_db,100.5419998,14.1550999,V2
D015,NR062,S039,I037,Asia,MiFish,12S,Custom_db,100.4929962,13.8176003,V2
D016,NR079,S001,I038,North_America,MiFish,12S,Global_db,-81.9904,38.096109,V2
D016,NR079,S002,I038,North_America,MiFish,12S,Global_db,-81.701731,37.940426,V2
D016,NR079,S003,I038,North_America,MiFish,12S,Global_db,-81.709216,37.940879,V2
D016,NR079,S004,I038,North_America,MiFish,12S,Global_db,-81.6925,38.12379,V2
D016,NR079,S005,I038,North_America,MiFish,12S,Global_db,-82.04093,38.135958,V2
D016,NR079,S006,I038,North_America,MiFish,12S,Global_db,-81.85926,37.46713,V2
D016,NR079,S007,I038,North_America,MiFish,12S,Global_db,-81.78611,37.5506,V2
D016,NR079,S008,I038,North_America,MiFish,12S,Global_db,-81.88258,37.45198,V2
D016,NR079,S009,I038,North_America,MiFish,12S,Global_db,-81.9146,37.50047,V2
D016,NR079,S010,I038,North_America,MiFish,12S,Global_db,-81.98885,38.095698,V2
D016,NR079,S011,I038,North_America,MiFish,12S,Global_db,-81.634249,37.870456,V2
D016,NR079,S012,I038,North_America,MiFish,12S,Global_db,-81.95258,38.076435,V2
D016,NR079,S013,I038,North_America,MiFish,12S,Global_db,-82.042329,38.168048,V2
D016,NR079,S014,I038,North_America,MiFish,12S,Global_db,-81.724334,38.151866,V2
D016,NR079,S015,I038,North_America,MiFish,12S,Global_db,-81.833405,38.05699,V2
D018,NR085,S001,I040,South_America,MiFish,12S,Custom_db,-54.6030998,-25.4472008,V2
D018,NR085,S002,I040,South_America,MiFish,12S,Custom_db,-54.5917015,-25.4416008,V2
D018,NR085,S003,I040,South_America,MiFish,12S,Custom_db,-54.5847015,-25.4239006,V2
D018,NR085,S004,I040,South_America,MiFish,12S,Custom_db,-54.5783997,-25.4356995,V2
D018,NR085,S005,I040,South_America,MiFish,12S,Custom_db,-54.5726013,-25.4377995,V2
D020,NR022,S038,I043,North_America,Riaz03,12S,Custom_db,-74.65984,44.97477,V1
D020,NR022,S001,I043,North_America,Riaz03,12S,Custom_db,-74.66116,44.97595,V1
D020,NR022,S002,I043,North_America,Riaz03,12S,Custom_db,-74.66288,44.97681,V1
D020,NR022,S039,I043,North_America,Riaz03,12S,Custom_db,-74.6664,44.97227,V1
D020,NR022,S003,I043,North_America,Riaz03,12S,Custom_db,-74.66802,44.97152,V1
D020,NR022,S004,I043,North_America,Riaz03,12S,Custom_db,-74.66894,44.97002,V1
D020,NR022,S040,I043,North_America,Riaz03,12S,Custom_db,-74.77511,44.87732,V1
D020,NR022,S041,I043,North_America,Riaz03,12S,Custom_db,-74.78412,44.81905,V1
D020,NR022,S042,I043,North_America,Riaz03,12S,Custom_db,-74.79042,44.77304,V1
D020,NR022,S043,I043,North_America,Riaz03,12S,Custom_db,-74.7665,44.74152,V1
D020,NR022,S044,I043,North_America,Riaz03,12S,Custom_db,-74.71518,44.70588,V1
D020,NR022,S045,I043,North_America,Riaz03,12S,Custom_db,-74.61182,44.68803,V1
D020,NR022,S046,I043,North_America,Riaz03,12S,Custom_db,-74.64622,44.99689,V1
D020,NR022,S005,I043,North_America,Riaz03,12S,Custom_db,-74.65464,44.98509,V1
D020,NR022,S006,I043,North_America,Riaz03,12S,Custom_db,-74.66165,44.97633,V1
D020,NR022,S007,I043,North_America,Riaz03,12S,Custom_db,-74.66875,44.97053,V1
D020,NR022,S008,I043,North_America,Riaz03,12S,Custom_db,-74.66991,44.96197,V1
D020,NR022,S009,I043,North_America,Riaz03,12S,Custom_db,-74.70798,44.93314,V1
D020,NR022,S010,I043,North_America,Riaz03,12S,Custom_db,-74.69936,44.94485,V1
D020,NR022,S011,I043,North_America,Riaz03,12S,Custom_db,-74.68455,44.95965,V1
D020,NR022,S012,I043,North_America,Riaz03,12S,Custom_db,-74.7224,44.92468,V1
D020,NR022,S013,I043,North_America,Riaz03,12S,Custom_db,-74.4273,44.67514,V1
D020,NR022,S047,I043,North_America,Riaz03,12S,Custom_db,-74.43858,44.63385,V1
D020,NR022,S048,I043,North_America,Riaz03,12S,Custom_db,-74.28654,44.61851,V1
D020,NR022,S049,I043,North_America,Riaz03,12S,Custom_db,-74.27351,44.57595,V1
D020,NR022,S050,I043,North_America,Riaz03,12S,Custom_db,-74.28012,44.48104,V1
D020,NR022,S051,I043,North_America,Riaz03,12S,Custom_db,-74.29951,44.43128,V1
D020,NR022,S052,I043,North_America,Riaz03,12S,Custom_db,-74.34331,44.43327,V1
D020,NR022,S014,I043,North_America,Riaz03,12S,Custom_db,-74.65462,44.98623,V1
D020,NR022,S015,I043,North_America,Riaz03,12S,Custom_db,-74.6621,44.97585,V1
D020,NR022,S016,I043,North_America,Riaz03,12S,Custom_db,-74.72231,44.92522,V1
D020,NR022,S017,I043,North_America,Riaz03,12S,Custom_db,-74.77501,44.87748,V1
D020,NR022,S018,I043,North_America,Riaz03,12S,Custom_db,-74.7841,44.81906,V1
D020,NR022,S053,I043,North_America,Riaz03,12S,Custom_db,-74.79058,44.77306,V1
D020,NR022,S054,I043,North_America,Riaz03,12S,Custom_db,-74.76664,44.74156,V1
D020,NR022,S019,I043,North_America,Riaz03,12S,Custom_db,-74.71526,44.70581,V1
D020,NR022,S020,I043,North_America,Riaz03,12S,Custom_db,-74.6694,44.97076,V1
D020,NR022,S021,I043,North_America,Riaz03,12S,Custom_db,-74.6703,44.96198,V1
D020,NR022,S022,I043,North_America,Riaz03,12S,Custom_db,-74.69939,44.94416,V1
D020,NR022,S023,I043,North_America,Riaz03,12S,Custom_db,-74.70796,44.93361,V1
D020,NR022,S055,I043,North_America,Riaz03,12S,Custom_db,-74.61197,44.68806,V1
D020,NR022,S056,I043,North_America,Riaz03,12S,Custom_db,-74.43861,44.63397,V1
D020,NR022,S024,I043,North_America,Riaz03,12S,Custom_db,-74.42733,44.67511,V1
D020,NR022,S057,I043,North_America,Riaz03,12S,Custom_db,-74.28658,44.61855,V1
D020,NR022,S058,I043,North_America,Riaz03,12S,Custom_db,-74.27325,44.57595,V1
D020,NR022,S059,I043,North_America,Riaz03,12S,Custom_db,-74.28061,44.48148,V1
D020,NR022,S025,I043,North_America,Riaz03,12S,Custom_db,-74.29954,44.43127,V1
D020,NR022,S060,I043,North_America,Riaz03,12S,Custom_db,-74.34325,44.43317,V1
D020,NR022,S026,I043,North_America,Riaz03,12S,Custom_db,-74.68586,44.95969,V1
D020,NR022,S027,I043,North_America,Riaz03,12S,Custom_db,-74.64663,44.99655,V1
D020,NR022,S028,I043,North_America,Riaz03,12S,Custom_db,-74.64661,44.99743,V1
D020,NR022,S029,I043,North_America,Riaz03,12S,Custom_db,-74.65363,44.98564,V1
D020,NR022,S030,I043,North_America,Riaz03,12S,Custom_db,-74.66177,44.97641,V1
D020,NR022,S031,I043,North_America,Riaz03,12S,Custom_db,-74.66918,44.9707,V1
D020,NR022,S032,I043,North_America,Riaz03,12S,Custom_db,-74.66943,44.96217,V1
D020,NR022,S033,I043,North_America,Riaz03,12S,Custom_db,-74.6855,44.95921,V1
D020,NR022,S034,I043,North_America,Riaz03,12S,Custom_db,-74.69952,44.94485,V1
D020,NR022,S035,I043,North_America,Riaz03,12S,Custom_db,-74.7086,44.93349,V1
D020,NR022,S036,I043,North_America,Riaz03,12S,Custom_db,-74.72256,44.92497,V1
D020,NR022,S061,I043,North_America,Riaz03,12S,Custom_db,-74.77507,44.87745,V1
D020,NR022,S062,I043,North_America,Riaz03,12S,Custom_db,-74.78414,44.81907,V1
D020,NR022,S063,I043,North_America,Riaz03,12S,Custom_db,-74.6118,44.68804,V1
D020,NR022,S037,I043,North_America,Riaz03,12S,Custom_db,-74.43856,44.63389,V1
D020,NR022,S064,I043,North_America,Riaz03,12S,Custom_db,-74.42735,44.67516,V1
D020,NR022,S065,I043,North_America,Riaz03,12S,Custom_db,-74.28629,44.6185,V1
D020,NR022,S066,I043,North_America,Riaz03,12S,Custom_db,-74.27343,44.57595,V1
D020,NR022,S067,I043,North_America,Riaz03,12S,Custom_db,-74.2801,44.48104,V1
D020,NR022,S068,I043,North_America,Riaz03,12S,Custom_db,-74.29956,44.43119,V1
D020,NR022,S069,I043,North_America,Riaz03,12S,Custom_db,-74.34328,44.43324,V1
D020,NR022,S070,I043,North_America,Riaz03,12S,Custom_db,-74.79027,44.77303,V1
D020,NR022,S071,I043,North_America,Riaz03,12S,Custom_db,-74.7667,44.74159,V1
D020,NR022,S072,I043,North_America,Riaz03,12S,Custom_db,-74.71529,44.70578,V1
D021,NR023,S001,I044,Europe,COI313,COI,Global_db,9.670305556,53.55441667,V1
D021,NR023,S002,I044,Europe,COI313,COI,Global_db,9.754527778,53.563,V1
D021,NR023,S003,I044,Europe,COI313,COI,Global_db,10.18397222,53.39819444,V1
D021,NR023,S004,I044,Europe,COI313,COI,Global_db,10.10475,53.48644444,V1
D021,NR023,S005,I044,Europe,COI313,COI,Global_db,10.10211111,53.44086111,V1
D021,NR023,S006,I044,Europe,COI313,COI,Global_db,10.11366667,53.43133333,V1
D022,NR096,S001,I046,Europe,Riaz01,12S,Global_db,9.151764521,47.4508569,V2
D022,NR096,S002,I046,Europe,Riaz01,12S,Global_db,9.14620231,47.45120906,V2
D022,NR096,S003,I046,Europe,Riaz01,12S,Global_db,9.117376257,47.42766797,V2
D022,NR096,S004,I046,Europe,Riaz01,12S,Global_db,9.121532354,47.42725147,V2
D022,NR096,S005,I046,Europe,Riaz01,12S,Global_db,9.17593987,47.43178399,V2
D022,NR096,S006,I046,Europe,Riaz01,12S,Global_db,9.166845538,47.41298581,V2
D022,NR096,S007,I046,Europe,Riaz01,12S,Global_db,9.193779472,47.40361943,V2
D022,NR096,S008,I046,Europe,Riaz01,12S,Global_db,9.200871973,47.41429007,V2
D022,NR096,S009,I046,Europe,Riaz01,12S,Global_db,9.212731889,47.40240768,V2
D022,NR096,S010,I046,Europe,Riaz01,12S,Global_db,9.268655794,47.41975544,V2
D022,NR096,S011,I046,Europe,Riaz01,12S,Global_db,9.257441427,47.39886566,V2
D022,NR096,S012,I046,Europe,Riaz01,12S,Global_db,9.231725233,47.35931532,V2
D022,NR096,S013,I046,Europe,Riaz01,12S,Global_db,9.273039498,47.38540888,V2
D022,NR096,S014,I046,Europe,Riaz01,12S,Global_db,9.283669975,47.37010263,V2
D022,NR096,S015,I046,Europe,Riaz01,12S,Global_db,9.26365505,47.35953465,V2
D022,NR096,S016,I046,Europe,Riaz01,12S,Global_db,9.083250466,47.39347868,V2
D022,NR096,S017,I046,Europe,Riaz01,12S,Global_db,9.12179126,47.37399532,V2
D022,NR096,S018,I046,Europe,Riaz01,12S,Global_db,9.17771209,47.36074609,V2
D022,NR096,S019,I046,Europe,Riaz01,12S,Global_db,9.176073026,47.35995532,V2
D022,NR096,S020,I046,Europe,Riaz01,12S,Global_db,9.128803735,47.35653445,V2
D022,NR096,S021,I046,Europe,Riaz01,12S,Global_db,9.153373004,47.32600943,V2
D022,NR096,S022,I046,Europe,Riaz01,12S,Global_db,9.153388656,47.32575549,V2
D022,NR096,S023,I046,Europe,Riaz01,12S,Global_db,9.17307552,47.31752259,V2
D022,NR096,S024,I046,Europe,Riaz01,12S,Global_db,9.181629705,47.31452372,V2
D022,NR096,S025,I046,Europe,Riaz01,12S,Global_db,9.22793462,47.32949441,V2
D022,NR096,S026,I046,Europe,Riaz01,12S,Global_db,9.188814111,47.29883261,V2
D022,NR096,S027,I046,Europe,Riaz01,12S,Global_db,9.185647675,47.29934666,V2
D022,NR096,S028,I046,Europe,Riaz01,12S,Global_db,9.223974025,47.30241883,V2
D022,NR096,S029,I046,Europe,Riaz01,12S,Global_db,9.19183154,47.28513138,V2
D022,NR096,S030,I046,Europe,Riaz01,12S,Global_db,9.203483701,47.47476937,V2
D022,NR096,S031,I046,Europe,Riaz01,12S,Global_db,9.203701058,47.46550712,V2
D022,NR096,S032,I046,Europe,Riaz01,12S,Global_db,9.195224212,47.47034569,V2
D022,NR096,S033,I046,Europe,Riaz01,12S,Global_db,9.154152759,47.45549321,V2
D022,NR096,S034,I046,Europe,Riaz01,12S,Global_db,9.124180246,47.45833949,V2
D022,NR096,S035,I046,Europe,Riaz01,12S,Global_db,9.103921032,47.46456243,V2
D022,NR096,S036,I046,Europe,Riaz01,12S,Global_db,9.096636531,47.46089667,V2
D022,NR096,S037,I046,Europe,Riaz01,12S,Global_db,9.041181199,47.45182413,V2
D022,NR096,S038,I046,Europe,Riaz01,12S,Global_db,9.035065629,47.44691068,V2
D022,NR096,S039,I046,Europe,Riaz01,12S,Global_db,9.037280453,47.42364158,V2
D022,NR096,S040,I046,Europe,Riaz01,12S,Global_db,9.076098798,47.40875829,V2
D022,NR096,S041,I046,Europe,Riaz01,12S,Global_db,9.040188413,47.37359153,V2
D022,NR096,S042,I046,Europe,Riaz01,12S,Global_db,9.013367009,47.37075781,V2
D022,NR096,S043,I046,Europe,Riaz01,12S,Global_db,9.203003214,47.27726272,V2
D022,NR096,S044,I046,Europe,Riaz01,12S,Global_db,9.001072098,47.35076733,V2
D022,NR096,S045,I046,Europe,Riaz01,12S,Global_db,9.000316529,47.3483819,V2
D022,NR096,S046,I046,Europe,Riaz01,12S,Global_db,9.082816563,47.3751731,V2
D022,NR096,S047,I046,Europe,Riaz01,12S,Global_db,9.070604159,47.37476789,V2
D022,NR096,S048,I046,Europe,Riaz01,12S,Global_db,9.084081675,47.34932412,V2
D022,NR096,S049,I046,Europe,Riaz01,12S,Global_db,9.076175132,47.34574809,V2
D022,NR096,S050,I046,Europe,Riaz01,12S,Global_db,9.081358455,47.33324728,V2
D022,NR096,S051,I046,Europe,Riaz01,12S,Global_db,9.119122226,47.30645725,V2
D022,NR096,S052,I046,Europe,Riaz01,12S,Global_db,9.09239235,47.28596901,V2
D022,NR096,S053,I046,Europe,Riaz01,12S,Global_db,9.045056143,47.26454591,V2
D022,NR096,S054,I046,Europe,Riaz01,12S,Global_db,9.049759055,47.26228962,V2
D022,NR096,S055,I046,Europe,Riaz01,12S,Global_db,9.097571958,47.28820489,V2
D022,NR096,S056,I046,Europe,Riaz01,12S,Global_db,9.119806161,47.24534418,V2
D022,NR096,S057,I046,Europe,Riaz01,12S,Global_db,9.130144821,47.25504255,V2
D022,NR096,S058,I046,Europe,Riaz01,12S,Global_db,9.140735668,47.21899519,V2
D022,NR096,S059,I046,Europe,Riaz01,12S,Global_db,9.137955981,47.21672386,V2
D022,NR096,S060,I046,Europe,Riaz01,12S,Global_db,9.134547267,47.25733932,V2
D022,NR096,S061,I046,Europe,Riaz01,12S,Global_db,9.188604023,47.23394697,V2
D022,NR096,S062,I046,Europe,Riaz01,12S,Global_db,9.185861176,47.23320769,V2
D022,NR096,S063,I046,Europe,Riaz01,12S,Global_db,9.23579425,47.24449958,V2
D022,NR096,S064,I046,Europe,Riaz01,12S,Global_db,9.198047969,47.22375256,V2
D022,NR096,S065,I046,Europe,Riaz01,12S,Global_db,9.188538412,47.19527401,V2
D022,NR096,S066,I046,Europe,Riaz01,12S,Global_db,9.190483704,47.19377431,V2
D022,NR096,S067,I046,Europe,Riaz01,12S,Global_db,9.253089716,47.18639524,V2
D022,NR096,S068,I046,Europe,Riaz01,12S,Global_db,9.255611171,47.1868053,V2
D022,NR096,S069,I046,Europe,Riaz01,12S,Global_db,9.303090712,47.19691067,V2
D022,NR096,S070,I046,Europe,Riaz01,12S,Global_db,9.303150616,47.1952219,V2
D022,NR096,S071,I046,Europe,Riaz01,12S,Global_db,9.118184038,47.40802368,V2
D022,NR096,S072,I046,Europe,Riaz01,12S,Global_db,9.040891185,47.31539665,V2
D022,NR096,S073,I046,Europe,Riaz01,12S,Global_db,9.292968172,47.25291175,V2
D023,NR024,S001,I048,Europe,Riaz01,12S,Global_db,3.90496,44.58867,V1
D023,NR024,S002,I048,Europe,Riaz01,12S,Global_db,3.89486,44.63484,V1
D023,NR024,S003,I048,Europe,Riaz01,12S,Global_db,3.884224,44.69327,V1
D023,NR024,S004,I048,Europe,Riaz01,12S,Global_db,3.84262,44.77121,V1
D023,NR024,S005,I048,Europe,Riaz01,12S,Global_db,3.78757,44.79296,V1
D023,NR024,S006,I048,Europe,Riaz01,12S,Global_db,3.75817,44.81662,V1
D023,NR024,S007,I048,Europe,Riaz01,12S,Global_db,3.73747,44.83911,V1
D023,NR024,S008,I048,Europe,Riaz01,12S,Global_db,3.6758,44.8958,V1
D023,NR024,S009,I048,Europe,Riaz01,12S,Global_db,3.68096,44.93489,V1
D023,NR024,S010,I048,Europe,Riaz01,12S,Global_db,3.67384,44.94421,V1
D023,NR024,S011,I048,Europe,Riaz01,12S,Global_db,3.67413,44.94791,V1
D023,NR024,S012,I048,Europe,Riaz01,12S,Global_db,3.64961,44.96762,V1
D023,NR024,S013,I048,Europe,Riaz01,12S,Global_db,3.58886,45.04082,V1
D023,NR024,S014,I048,Europe,Riaz01,12S,Global_db,3.49849,45.10012,V1
D023,NR024,S015,I048,Europe,Riaz01,12S,Global_db,3.38552,45.19587,V1
D023,NR024,S016,I048,Europe,Riaz01,12S,Global_db,3.28023,45.46815,V1
D023,NR024,S017,I048,Europe,Riaz01,12S,Global_db,3.22183,45.66568,V1
D023,NR024,S018,I048,Europe,Riaz01,12S,Global_db,3.36366,45.91633,V1
D023,NR024,S019,I048,Europe,Riaz01,12S,Global_db,3.4043,46.28913,V1
D023,NR024,S020,I048,Europe,Riaz01,12S,Global_db,3.07346,46.94901,V1
D024,NR086,S001,I049,South_America,MiFish,12S,Global_db,-74.580615,-5.457295,V2
D024,NR086,S002,I049,South_America,MiFish,12S,Global_db,-75.053828,-5.582571,V2
D024,NR086,S003,I049,South_America,MiFish,12S,Global_db,-75.03833,-5.574954,V2
D024,NR086,S004,I049,South_America,MiFish,12S,Global_db,-74.886758,-5.557967,V2
D024,NR086,S005,I049,South_America,MiFish,12S,Global_db,-74.877428,-5.564061,V2
D024,NR086,S006,I049,South_America,MiFish,12S,Global_db,-74.825038,-5.550222,V2
D024,NR086,S007,I049,South_America,MiFish,12S,Global_db,-74.703701,-5.48172,V2
D024,NR086,S008,I049,South_America,MiFish,12S,Global_db,-74.712201,-5.494821,V2
D024,NR086,S009,I049,South_America,MiFish,12S,Global_db,-74.574504,-5.421327,V2
D024,NR086,S010,I049,South_America,MiFish,12S,Global_db,-74.574085,-5.426157,V2
D024,NR086,S011,I049,South_America,MiFish,12S,Global_db,-74.57752,-5.430431,V2
D024,NR086,S012,I049,South_America,MiFish,12S,Global_db,-74.510495,-5.281325,V2
D025,NR080,S001,I050,North_America,COI313,COI,Global_db,-121.48767,36.23549,V2
D025,NR080,S002,I050,North_America,COI313,COI,Global_db,-121.4688849,36.11980689,V2
D025,NR080,S003,I050,North_America,COI313,COI,Global_db,-121.175661,36.496887,V2
D025,NR080,S004,I050,North_America,COI313,COI,Global_db,-121.391406,36.00339,V2
D025,NR080,S005,I050,North_America,COI313,COI,Global_db,-121.346868,36.069947,V2
D026,NR025,S001,I055,North_America,AK12S,12S,Global_db,-149.43,63.72,V1
D026,NR025,S002,I051,North_America,AK12S,12S,Global_db,-149.58,63.6,V1
D026,NR026,S001,I056,North_America,AK12S,12S,Global_db,-143.71,61.43,V1
D026,NR026,S001,I071,North_America,AK12S,12S,Global_db,-150.96,63.52,V1
D027,NR027,S007,I075,Europe,Ac12S,12S,Custom_db,33.12716667,56.52988889,V1
D027,NR027,S003,I075,Europe,Ac12S,12S,Custom_db,33.08875,56.43830556,V1
D027,NR027,S001,I075,Europe,Ac12S,12S,Custom_db,33.09994444,56.48275,V1
D027,NR027,S004,I075,Europe,Ac12S,12S,Custom_db,33.12847222,56.52877778,V1
D027,NR027,S008,I075,Europe,Ac12S,12S,Custom_db,33.29438889,56.38116667,V1
D027,NR027,S006,I075,Europe,Ac12S,12S,Custom_db,33.60788889,56.42136111,V1
D027,NR027,S009,I075,Europe,Ac12S,12S,Custom_db,34.32005556,56.25880556,V1
D027,NR027,S010,I075,Europe,Ac12S,12S,Custom_db,34.92588889,56.51225,V1
D027,NR027,S011,I075,Europe,Ac12S,12S,Custom_db,35.77802778,56.84825,V1
D027,NR027,S005,I075,Europe,Ac12S,12S,Custom_db,35.78336111,56.94305556,V1
D027,NR027,S002,I075,Europe,Ac12S,12S,Custom_db,44.371,53.57191667,V1
D029,NR028,S001,I082,Asia,MiFish,12S,Global_db,139.4309998,35.3848991,V1
D029,NR028,S002,I082,Asia,MiFish,12S,Global_db,139.4049988,35.3745995,V1
D029,NR028,S003,I082,Asia,MiFish,12S,Global_db,139.3959961,35.3594017,V1
D029,NR028,S004,I082,Asia,MiFish,12S,Global_db,139.3869934,35.3451004,V1
D029,NR028,S005,I082,Asia,MiFish,12S,Global_db,139.3869934,35.3330002,V1
D029,NR028,S006,I082,Asia,MiFish,12S,Global_db,139.371994,35.3180008,V1
D029,NR028,S007,I082,Asia,MiFish,12S,Global_db,139.4349976,35.3669014,V1
D029,NR028,S008,I082,Asia,MiFish,12S,Global_db,139.4049988,35.3624992,V1
D029,NR028,S009,I082,Asia,MiFish,12S,Global_db,139.4120026,35.3395996,V1
D029,NR028,S010,I082,Asia,MiFish,12S,Global_db,139.3849945,35.3283997,V1
D029,NR028,S011,I082,Asia,MiFish,12S,Global_db,139.4029999,35.3703995,V1
D030,NR092,S001,I083,Oceania,Riaz01,12S,Global_db,138.8769989,-34.5713005,V2
D030,NR092,S002,I083,Oceania,Riaz01,12S,Global_db,138.9440002,-34.5646019,V2
D030,NR092,S003,I083,Oceania,Riaz01,12S,Global_db,138.9440002,-34.5479012,V2
D030,NR092,S004,I083,Oceania,Riaz01,12S,Global_db,139.0850067,-34.5461006,V2
D030,NR092,S005,I083,Oceania,Riaz01,12S,Global_db,139.0769958,-34.5270996,V2
D030,NR092,S006,I083,Oceania,Riaz01,12S,Global_db,139.0809937,-34.4978981,V2
D031,NR038,S001,I085,Asia,MiFish,12S,Global_db,136.378215,34.852914,V1
D031,NR038,S002,I085,Asia,MiFish,12S,Global_db,136.417867,34.909497,V1
D031,NR037,S001,I086,Asia,MiFish,12S,Global_db,136.477887,35.012738,V1
D031,NR036,S001,I087,Asia,MiFish,12S,Global_db,136.498215,35.100265,V1
D031,NR036,S002,I087,Asia,MiFish,12S,Global_db,136.518226,35.14424,V1
D031,NR035,S001,I088,Asia,MiFish,12S,Global_db,136.470597,35.274055,V1
D031,NR035,S002,I088,Asia,MiFish,12S,Global_db,136.462529,35.340036,V1
D031,NR035,S003,I088,Asia,MiFish,12S,Global_db,136.442359,35.452472,V1
D031,NR035,S004,I088,Asia,MiFish,12S,Global_db,136.406704,35.603157,V1
D031,NR039,S001,I089,Asia,MiFish,12S,Global_db,136.101139,34.778276,V1
D031,NR039,S002,I089,Asia,MiFish,12S,Global_db,136.054023,34.8405,V1
D031,NR039,S003,I089,Asia,MiFish,12S,Global_db,136.072476,34.894795,V1
D031,NR039,S004,I089,Asia,MiFish,12S,Global_db,136.024762,34.999701,V1
D031,NR039,S005,I089,Asia,MiFish,12S,Global_db,136.293919,34.927101,V1
D031,NR039,S006,I089,Asia,MiFish,12S,Global_db,136.337809,34.955425,V1
D031,NR039,S007,I089,Asia,MiFish,12S,Global_db,136.385648,34.993701,V1
D031,NR039,S008,I089,Asia,MiFish,12S,Global_db,136.160979,34.933077,V1
D031,NR039,S009,I089,Asia,MiFish,12S,Global_db,136.100293,34.998154,V1
D031,NR039,S010,I089,Asia,MiFish,12S,Global_db,136.318392,34.989384,V1
D031,NR039,S011,I089,Asia,MiFish,12S,Global_db,136.266807,35.006961,V1
D031,NR039,S012,I089,Asia,MiFish,12S,Global_db,136.226188,35.004208,V1
D031,NR039,S013,I089,Asia,MiFish,12S,Global_db,136.417577,35.100441,V1
D031,NR039,S014,I089,Asia,MiFish,12S,Global_db,136.385444,35.091667,V1
D031,NR039,S015,I089,Asia,MiFish,12S,Global_db,136.407374,35.147866,V1
D031,NR039,S016,I089,Asia,MiFish,12S,Global_db,136.365575,35.126914,V1
D031,NR039,S017,I089,Asia,MiFish,12S,Global_db,136.248269,35.099087,V1
D031,NR039,S018,I089,Asia,MiFish,12S,Global_db,136.302675,35.157444,V1
D031,NR039,S019,I089,Asia,MiFish,12S,Global_db,136.239762,35.166215,V1
D031,NR039,S020,I089,Asia,MiFish,12S,Global_db,136.324216,35.125554,V1
D031,NR039,S021,I089,Asia,MiFish,12S,Global_db,136.352101,35.211982,V1
D031,NR039,S022,I089,Asia,MiFish,12S,Global_db,136.317105,35.189108,V1
D031,NR039,S023,I089,Asia,MiFish,12S,Global_db,136.348679,35.138625,V1
D031,NR039,S024,I089,Asia,MiFish,12S,Global_db,136.337854,35.208581,V1
D031,NR039,S025,I089,Asia,MiFish,12S,Global_db,136.277788,35.207331,V1
