ID,DataID,primer,barcode,continent,type,tot.n.seqs,tot.mean.seqs,tot.median.seqs,Species,overlapped,prop.n.seqs,prop.mean.seqs,prop.median.seqs,type2
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Parabramis pekinensis,TRUE,0.00157170525504564,0.00121700589646526,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Carassioides acuminatus,TRUE,0.00166694353273255,0.00183533424263246,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Acheilognathus macropterus,FALSE,0.00156541077117553,0.000654830157171594,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Squalidus chankaensis,FALSE,0.0012353608778123,0.00142460029955412,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Macropodus opercularis,FALSE,0.00127723287920913,0.000995141037553305,7.79253163767845e-05,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Sinibotia pulchra,TRUE,0.00095511950898647,0.00103237672764727,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Rasbora steineri,FALSE,0.00092063668430673,0.000873649390122026,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Squaliobarbus curriculus,TRUE,0.00171948878938739,0.002248989336403,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Paratanakia himantegus,TRUE,0.0007630009143422,0.00179325576977783,5.04155078102024e-05,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Hypophthalmichthys molitrix,TRUE,0.0014512890418783,0.00302144499523379,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Hemibagrus guttatus,FALSE,0.000743570116308378,0.000407564114010985,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Culter alburnus,TRUE,0.000777505594564631,0.000783038575241601,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Silurus meridionalis,FALSE,0.000548714789546669,0.0014737400232272,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Rhodeus sinensis,FALSE,0.000480570159822419,0.000490430128505001,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Megalobrama terminalis,FALSE,0.00137082911762557,0.00253245648818598,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Saurogobio dumerili,FALSE,0.0004269302103206,0.000454908317639739,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Siniperca knerii,FALSE,0.000437877138790359,0.000705738883910811,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Eleotris oxycephala,FALSE,0.000426109190685368,0.00128979515223315,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Schistura incerta,FALSE,0.000416530628274329,0.000525100513172156,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Mugilogobius myxodermus,FALSE,0.00138150237288358,0.000727426698462252,0.000109096463092667,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Pseudolaubuca sinensis,TRUE,0.000681172624030752,0.000408812792016802,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Osteochilus salsburyi,TRUE,0.000933499325258696,0.00112653271354618,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Pseudolaubuca engraulis,FALSE,0.000318008272046498,0.000210293455339302,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Pterocryptis cochinchinensis,FALSE,0.00031882929168173,0.000372493309706053,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Carassius auratus,TRUE,0.000535578475382958,0.00127845190813581,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Acanthorhodeus chankaensis,TRUE,0.00036425904483123,0.000321554292432239,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Channa maculata,TRUE,0.000719213200463165,0.000801289511380882,3.01419686724472e-05,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Toxabramis houdemeri,TRUE,0.000275588924226182,0.000203899971212167,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Pseudobrama simoni,TRUE,0.000215380817642508,0.000401246090479405,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Coilia grayii,FALSE,0.0008084306674917,0.00079780588478848,4.31685732786531e-05,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Schistura fasciolata,FALSE,0.00027613627064967,0.000235084408929716,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Acrossocheilus fasciatus,FALSE,0.000154625364635345,9.11164346635469e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Barbodes semifasciolatus,TRUE,0.000323481736281378,0.000288192608915906,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Megalobrama amblycephala,FALSE,0.000181445339386255,0.000345004883125551,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Acrossocheilus wenchowensis,FALSE,0.000121784579226069,4.06463407560859e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Clarias batrachus,FALSE,0.00144061578662028,0.00218386485102147,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Pseudobagrus vachellii,FALSE,0.000118226827473397,0.000317224395695324,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Anabas testudineus,TRUE,0.00104625268849721,0.00105254325165037,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Sineleotris chalmersi,FALSE,0.000173235143033936,0.000243028647611417,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Yaoshania pachychilus,FALSE,0.000106185206156662,9.40653948443436e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Pseudogastromyzon myersi,TRUE,0.000289272584813381,0.0003920645582608,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Tachysurus fulvidraco,FALSE,0.000214559798007276,0.000574523011561779,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Monopterus albus,FALSE,0.000185276764350671,0.000161263152637726,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Squalidus wolterstorffi,FALSE,9.49646044751591e-05,7.48368201468484e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Beaufortia kweichowensis,FALSE,8.4838695640632e-05,8.3495467171135e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Clupanodon thrissa,TRUE,0.000124794984555252,0.000146059920891151,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Anabarilius brevianalis,FALSE,7.00603422064574e-05,0.000103532654608397,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Paramisgurnus dabryanus,TRUE,0.00019211859464427,0.000342474670139509,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Vanmanenia hainanensis,FALSE,0.000100164395498295,0.00011089632827015,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Metzia lineata,FALSE,5.63766816192587e-05,4.35844372537425e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Acheilognathus tonkinensis,FALSE,0.000248768949475273,0.000274419011962892,1.18141864751193e-05,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Parapocryptes serperaster,FALSE,3.69458835854365e-05,8.1822634814407e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Lateolabrax japonicus,FALSE,3.36618050445088e-05,8.61516479129238e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Microphysogobio kiatingensis,FALSE,3.50301711032287e-05,6.37008932348517e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Sarcocheilichthys nigripinnis,FALSE,0.00013218416127234,0.000124586346113681,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Boleophthalmus pectinirostris,FALSE,2.59989551156776e-05,6.65398906644533e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Elopichthys bambusa,FALSE,2.59989551156776e-05,4.61646864445902e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Pseudohemiculter dispar,FALSE,4.2145674608572e-05,3.38540113127565e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Takifugu ocellatus,FALSE,2.134651051603e-05,1.8706381754083e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Toxabramis swinhonis,FALSE,0.000115216422144213,0.000140645683264741,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Planiliza haematocheilus,FALSE,2.43569158452137e-05,0.000107925592648924,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Hemibarbus maculatus,FALSE,1.86097783985903e-05,2.06025019920802e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Micropercops swinhonis,FALSE,6.67762636655297e-05,5.83923686839122e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Channa gachua,FALSE,2.0799164092542e-05,2.90104020229655e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Mugil cephalus,TRUE,3.80405764324124e-05,8.12809459178939e-05,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Hemibagrus macropterus,FALSE,1.50520266459186e-05,1.13916833795327e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Bangana dero,FALSE,1.39573337989427e-05,3.82528894484525e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Luciocyprinus striolatus,FALSE,9.30488919929513e-06,2.95728034582784e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Glossogobius giuris,TRUE,3.09250729270691e-05,3.29761047316164e-05,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Eleotris fusca,FALSE,8.4838695640632e-06,7.6222229598567e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Pseudogastromyzon fasciatus,TRUE,1.34099873754547e-05,1.45445315409334e-05,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Glossogobius olivaceus,TRUE,3.61248639502046e-05,6.98369192289051e-05,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Bangana rendahli,FALSE,8.21019635231923e-06,1.59142951583519e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Xenocypris davidi,FALSE,4.37877138790359e-06,1.97493559858447e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Hemiculterella sauvagei,FALSE,1.12206016815029e-05,1.88380593756001e-05,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Acheilognathus tabira,FALSE,4.10509817615961e-06,5.19502109178563e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Onychostoma macrolepis,FALSE,3.55775175267167e-06,1.59459114682995e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Pelteobagrus intermedius,FALSE,4.37877138790359e-06,3.21379998292794e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Vanmanenia stenosoma,FALSE,4.37877138790359e-06,7.63509796421108e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Coreius heterodon,FALSE,3.01040532918372e-06,2.37234876546205e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Bostrychus sinensis,FALSE,4.65244459964756e-06,4.53764732739326e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Garra imberba,FALSE,3.01040532918372e-06,3.33275767518944e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Hyporhamphus intermedius,FALSE,3.01040532918372e-06,5.34538474621571e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Hemibarbus labeo,FALSE,2.73673211743974e-06,8.75124924082913e-07,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Anabarilius liui,FALSE,2.73673211743974e-06,2.03539345682065e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Rhynchopelates oxyrhynchus,FALSE,3.83142496441564e-06,3.75334182544508e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Salanx cuvieri,FALSE,2.18938569395179e-06,5.6033592138487e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Hemiculter bleekeri,FALSE,1.91571248220782e-06,1.6787778497254e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Garra orientalis,FALSE,1.36836605871987e-06,1.79797260608937e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Acheilognathus omeiensis,FALSE,2.46305890569577e-06,3.41498389416664e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Acentrogobius chlorostigmatoides,FALSE,1.36836605871987e-06,1.26678650467001e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Aphyocypris normalis,FALSE,1.36836605871987e-06,4.37562462041456e-07,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Sarcocheilichthys davidi,FALSE,1.0946928469759e-06,3.50049969633165e-07,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Labiobarbus lineatus,FALSE,1.0946928469759e-06,9.59301628414514e-07,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Odontobutis sinensis,FALSE,8.21019635231923e-07,9.38782024201801e-07,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Acanthopagrus latus,FALSE,8.21019635231923e-07,2.10125970519326e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Oryzias sinensis,FALSE,5.47346423487949e-07,1.54567866886153e-06,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Bahaba taipingensis,FALSE,5.47346423487949e-07,6.92669478904751e-07,0,Unique to reanalyzed
D049_RS021,D049,Tele02,12S,Europe,basin,371996,17714.0952380952,10,Cyprinus carpio,TRUE,0.977010505489306,0.957417768474906,1,Overlapped
D049_RS021,D049,Tele02,12S,Europe,basin,371996,17714.0952380952,10,Anguilla anguilla,FALSE,0.0229894945106937,0.042582231525094,0,Unique to reanalyzed
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Abramis brama,TRUE,0.159277278432882,0.183373351260995,0.105728538484079,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Squalius cephalus,TRUE,0.144820098403013,0.150096659851922,0.157853420393441,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Alburnus alburnus,TRUE,0.132473910374463,0.0897093994670873,0.0287779413147509,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Anguilla anguilla,TRUE,0.0701538348771795,0.0746797047789639,0.0362723331088137,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Esox lucius,FALSE,0.0825779023849445,0.0661921844881385,0.0218733372156302,Unique to reanalyzed
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Leuciscus leuciscus,TRUE,0.11363715492519,0.124437670967012,0.112192012034573,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Gobio gobio,TRUE,0.0642872195193462,0.0641460061564445,0.0520262637535502,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Gasterosteus aculeatus,TRUE,0.0647517477071365,0.0620304289289732,0.0530794374686877,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Perca fluviatilis,TRUE,0.0382681436280843,0.0448235141581598,0.0263077719758762,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Rutilus rutilus,TRUE,0.0441943138817881,0.0539795199671308,0.0342560568650473,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Cyprinus carpio,TRUE,0.0354232520638062,0.0339116992129568,0.015196269612722,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Silurus glanis,TRUE,0.0183630649698102,0.0202161502344321,0.0135431135790345,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Barbus barbus,TRUE,0.0096423957560265,0.0104165878437613,0.00922118388358593,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Sander lucioperca,TRUE,0.00612590821216203,0.00689675631194039,0.00118661677929451,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Pungitius pungitius,TRUE,0.00586386667033158,0.00551341607893957,0.0039445489710927,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Salmo trutta,TRUE,0.00318023143948764,0.0031523315129617,0.00015118721751862,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Lota lota,TRUE,0.00241518008484282,0.00217774300014668,0,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Gymnocephalus cernua,TRUE,0.00187368864700439,0.00168934822679413,0,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Vimba vimba,TRUE,0.000938218667253053,0.00087039977526309,0,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Ctenopharyngodon idella,TRUE,0.000282198583509707,0.000373320648507082,0,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Carassius auratus,FALSE,0.000514004562821253,0.000479725240880393,0,Unique to reanalyzed
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Thymallus thymallus,TRUE,0.000317931521032041,0.000284245274971536,0,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Phoxinus phoxinus,FALSE,0.000164921250103076,0.000137612742496273,0,Unique to reanalyzed
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Barbatula barbatula,TRUE,0.000141099291754854,0.000136294916537439,0,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Scardinius erythrophthalmus,FALSE,0.000134685687584179,0.00011308736191033,0,Unique to reanalyzed
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Oncorhynchus mykiss,TRUE,6.87171875429482e-05,6.44976232997813e-05,0,Overlapped
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Lepomis gibbosus,FALSE,6.04711250377945e-05,5.94819661493538e-05,0,Unique to reanalyzed
D051_RS022,D051,Tele02,12S,Europe,basin,1091430,54571.5,54119,Salvelinus fontinalis,FALSE,4.85601458636834e-05,3.88620032262795e-05,0,Unique to reanalyzed
D056_RS023,D056,Tele02,12S,Africa,basin,8707,791.545454545455,6,Oreochromis niloticus,TRUE,0.988974388423108,0.961569885483611,0.999073502161828,Overlapped
D056_RS023,D056,Tele02,12S,Africa,basin,8707,791.545454545455,6,Anguilla mossambica,TRUE,0.0110256115768922,0.0384301145163892,0.000926497838171711,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Lepomis macrochirus,TRUE,0.456470682968073,0.554331159496187,0.832952252858104,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Etheostoma flabellare,TRUE,0.37589413927771,0.104212979880883,0,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Moxostoma duquesnei,FALSE,0.0392414746420088,0.0407550892201197,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Pimephales promelas,TRUE,0.0204662273697207,0.0229422520285704,0,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Perca flavescens,FALSE,0.0212177740796908,0.0222213035866239,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Fundulus diaphanus,TRUE,0.00919302672016963,0.00436561755326742,0,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Esox lucius,TRUE,0.00785097902379451,0.00754098360158831,0,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Dorosoma cepedianum,TRUE,0.00775703568504825,0.0607857403115351,0,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Cottus cognatus,FALSE,0.00846832096412706,0.00885666296069831,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Ameiurus natalis,TRUE,0.00657603371223813,0.00649566924981619,0,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Micropterus salmoides,TRUE,0.00970300484479218,0.00775960653747322,0,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Thoburnia rhothoeca,FALSE,0.00344906257968408,0.0235243727016687,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Ameiurus melas,FALSE,0.00436165501321917,0.00739954127774652,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Hiodon tergisus,FALSE,0.00288540254720653,0.0188398177357168,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Percina macrocephala,FALSE,0.00320749399433656,0.00339224018712864,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Notropis atherinoides,FALSE,0.00450928025982043,0.0297059352395867,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Etheostoma cragini,FALSE,0.00179834391314267,0.00191348280246344,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Ictalurus punctatus,TRUE,0.00293908445506153,0.00951777221706505,0,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Carpiodes cyprinus,FALSE,0.00146283198904889,0.0105310748011458,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Cyprinella whipplei,FALSE,0.0015433548508314,0.0100771118121276,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Ctenopharyngodon idella,FALSE,0.00173124152832392,0.00648624781778783,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Notropis blennius,FALSE,0.00138230912726638,0.00902558710129688,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Percopsis omiscomaycus,TRUE,0.000805228617825078,0.000895575855274942,0,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Luxilus pilsbryi,FALSE,0.000791808140861326,0.000369493605881837,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Notropis hudsonius,FALSE,0.000684444325151316,0.00343434343434343,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Sander vitreus,FALSE,0.000979694818353844,0.00307154199417927,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Hypophthalmichthys molitrix,FALSE,0.0005233986015863,0.000134969579933138,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Cyprinus carpio,TRUE,0.000657603371223813,0.00270598890300558,0,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Notropis texanus,FALSE,0.000348932401057534,0.00227830354013319,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Amia calva,FALSE,0.000335511924093782,0.00280300482116829,0,Unique to reanalyzed
